Source,Plotpy,API changes
guiqwt.pyplot.errorbar,plotpy.gui.widgets.pyplot.errorbar
guiqwt.tools.ColormapTool,plotpy.gui.widgets.tools.ColormapTool
guiqwt.cross_section.XCrossSection,plotpy.gui.widgets.cross_section.XCrossSection
guiqwt.io._imread_dcm,plotpy.gui.widgets.io._imread_dcm
guiqwt.events.setup_standard_tool_filter,plotpy.gui.widgets.events.setup_standard_tool_filter
guiqwt.image.get_image_from_plot,plotpy.gui.widgets.items.image.get_image_from_plot
guiqwt.tools.ReverseYAxisTool,plotpy.gui.widgets.tools.ReverseYAxisTool
guiqwt.tools.ContrastPanelTool,plotpy.gui.widgets.tools.ContrastPanelTool
guiqwt.styles.style_generator,plotpy.gui.widgets.styles.style_generator
guiqwt.io.scale_data_to_dtype,plotpy.gui.widgets.io.scale_data_to_dtype
guiqwt.tools.SegmentTool,plotpy.gui.widgets.tools.SegmentTool
guiqwt.cross_section.XCrossSectionItem,plotpy.gui.widgets.cross_section.XCrossSectionItem
guiqwt.styles.BrushStyleParam,plotpy.gui.widgets.styles.BrushStyleParam
guiqwt.tools.SelectPointTool,plotpy.gui.widgets.tools.SelectPointTool
guiqwt.tools.ImageStatsRectangle,plotpy.gui.widgets.tools.ImageStatsRectangle
guiqwt.styles.Histogram2DParam_MS,plotpy.gui.widgets.styles.Histogram2DParam_MS
guiqwt.annotations.AnnotatedPoint,plotpy.gui.widgets.items.annotations.AnnotatedPoint
guiqwt.io._imwrite_pil,plotpy.gui.widgets.io._imwrite_pil
guiqwt.styles.LineStyleItemWidget,plotpy.gui.widgets.styles.LineStyleItemWidget
guiqwt.cross_section.CrossSectionWidget,plotpy.gui.widgets.cross_section.CrossSectionWidget
guiqwt.tools.ImageStatsTool,plotpy.gui.widgets.tools.ImageStatsTool
guiqwt.image.get_items_in_rectangle,plotpy.gui.widgets.image.get_items_in_rectangle
guiqwt.pyplot.hist,plotpy.gui.widgets.pyplot.hist
guiqwt.pyplot.figure,plotpy.gui.widgets.pyplot.figure
guiqwt.events.UndoMovePoint,plotpy.gui.widgets.events.UndoMovePoint
guiqwt.pyplot.grid,plotpy.gui.widgets.pyplot.grid
guiqwt.styles.ImageAxesParam,plotpy.gui.widgets.styles.ImageAxesParam
guiqwt.cross_section.CrossSectionPlot,plotpy.gui.widgets.cross_section.CrossSectionPlot
guiqwt.tools.AspectRatioParam,plotpy.gui.widgets.tools.AspectRatioParam
guiqwt.curve._transform,plotpy.gui.widgets.items.curve._transform
guiqwt.styles.RawImageParam_MS,plotpy.gui.widgets.styles.RawImageParam_MS
guiqwt.styles.LineStyleParam,plotpy.gui.widgets.styles.LineStyleParam
guiqwt.styles.HistogramParam,plotpy.gui.widgets.styles.HistogramParam
guiqwt.curve.CurvePlot,plotpy.gui.widgets.baseplot.BasePlot,See `Generic PlotWidgets`_
guiqwt.pyplot.semilogx,plotpy.gui.widgets.pyplot.semilogx
guiqwt.debug.print_event,plotpy.gui.widgets.debug.print_event
guiqwt.interfaces.IBaseImageItem,plotpy.gui.widgets.interfaces.IBaseImageItem
guiqwt.image.get_image_in_shape,plotpy.gui.widgets.items.image.get_image_in_shape
guiqwt.widgets.rotatecrop.RotateCropDialog,plotpy.gui.widgets.rotatecrop.RotateCropDialog
guiqwt.io.array_to_imagefile,plotpy.gui.widgets.io.array_to_imagefile
guiqwt.cross_section.get_rectangular_area,plotpy.gui.widgets.cross_section.get_rectangular_area
guiqwt.image.RawImageItem,plotpy.gui.widgets.items.image.RawImageItem,see `Renamed PlotItems fields`_"
guiqwt.qtdesigner.CustomWidgetPlugin,plotpy.gui.widgets.qtdesigner.CustomWidgetPlugin
guiqwt.shapes.Marker,plotpy.gui.widgets.items.shapes.Marker
guiqwt.cross_section.ObliqueCrossSection,plotpy.gui.widgets.cross_section.ObliqueCrossSection
guiqwt.tools.update_image_tool_status,plotpy.gui.widgets.tools.update_image_tool_status
guiqwt.styles.TrImageParam_MS,plotpy.gui.widgets.styles.TrImageParam_MS
guiqwt.tools.DisplayCoordsTool,plotpy.gui.widgets.tools.DisplayCoordsTool
guiqwt.events.MouseEventMatch,plotpy.gui.widgets.events.MouseEventMatch
guiqwt.qtdesigner.loadui,plotpy.gui.widgets.qtdesigner.loadui
guiqwt.image.ImageItem,plotpy.gui.widgets.items.image.ImageItem,see `Renamed PlotItems fields`_"
guiqwt.styles.SymbolItem,plotpy.gui.widgets.styles.SymbolItem
guiqwt.pyplot.gcf,plotpy.gui.widgets.pyplot.gcf
guiqwt.tools.ItemCenterTool,plotpy.gui.widgets.tools.ItemCenterTool
guiqwt.curve.vmap,plotpy.gui.widgets.items.curve.vmap
guiqwt.styles.LabelParamWithContents,plotpy.gui.widgets.styles.LabelParamWithContents
guiqwt.pyplot.ion,plotpy.gui.widgets.pyplot.ion
guiqwt.io.ImageIOHandler,plotpy.gui.widgets.io.ImageIOHandler
guiqwt.qtdesigner.compileui,plotpy.gui.widgets.qtdesigner.compileui
guiqwt.shapes.EllipseShape,plotpy.gui.widgets.items.shapes.EllipseShape
guiqwt.tools.XCSPanelTool,plotpy.gui.widgets.tools.XCSPanelTool
guiqwt.tools.HRangeTool,plotpy.gui.widgets.tools.HRangeTool
guiqwt.curve.test_seg_dist_v,plotpy.gui.widgets.curve.test_seg_dist_v
guiqwt.qthelpers.exec_image_open_dialog,plotpy.gui.widgets.qthelpers.exec_image_open_dialog
guiqwt.curve.seg_dist_v,plotpy.gui.widgets.curve.items.seg_dist_v
guiqwt.interfaces.IPanel,plotpy.gui.widgets.interfaces.IPanel
guiqwt.widgets.fit.FitWidget,plotpy.gui.widgets.fit.FitWidget
guiqwt.widgets.rotatecrop.MultipleRotateCropWidget,plotpy.gui.widgets.rotatecrop.MultipleRotateCropWidget
guiqwt.label.DataInfoLabel,plotpy.gui.widgets.items.label.DataInfoLabel
guiqwt.widgets.fliprotate.FlipRotateMixin,plotpy.gui.widgets.fliprotate.FlipRotateMixin
guiqwt.io.load_items,plotpy.gui.widgets.io.load_items
guiqwt.geometry.vector_projection,plotpy.gui.widgets.geometry.vector_projection
guiqwt.io._imread_pil,plotpy.gui.widgets.io._imread_pil
guiqwt.image.XYImageFilterItem,plotpy.gui.widgets.items.image.XYImageFilterItem
guiqwt.curve._simplify_poly,plotpy.gui.widgets.curve.items._simplify_poly
guiqwt.pyplot.Window,plotpy.gui.widgets.pyplot.Window
guiqwt.curve.CurveItem,plotpy.gui.widgets.items.curve.CurveItem,"Renamed curveparam field to param,see `Renamed PlotItems fields`_"
guiqwt.events.StatefulEventFilter,plotpy.gui.widgets.events.StatefulEventFilter
guiqwt.histogram.HistDataSource,plotpy.gui.widgets.histogram.HistDataSource
guiqwt.styles.ItemParameters,plotpy.gui.widgets.styles.ItemParameters
guiqwt.interfaces.IBasePlotItem,plotpy.gui.widgets.interfaces.IBasePlotItem
guiqwt.shapes.AbstractShape,plotpy.gui.widgets.items.shapes.AbstractShape
guiqwt.tools.LabelTool,plotpy.gui.widgets.tools.LabelTool
guiqwt.colormap.get_cmap_name,plotpy.gui.widgets.colormap.get_cmap_name
guiqwt.styles.BaseImageParam,plotpy.gui.widgets.styles.BaseImageParam,See `Renamed update_curve and update_image methods`_
guiqwt.pyplot.xlabel,plotpy.gui.widgets.pyplot.xlabel
guiqwt.geometry.compute_angle,plotpy.gui.widgets.geometry.compute_angle
guiqwt.pyplot.semilogy,plotpy.gui.widgets.pyplot.semilogy
guiqwt.io.eliminate_outliers,plotpy.gui.widgets.io.eliminate_outliers
guiqwt.label.RangeComputation,plotpy.gui.widgets.items.label.RangeComputation
guiqwt.tools.ItemManipulationBaseTool,plotpy.gui.widgets.tools.ItemManipulationBaseTool
guiqwt.geometry.vector_rotation,plotpy.gui.widgets.geometry.vector_rotation
guiqwt.styles.MarkerParam,plotpy.gui.widgets.styles.MarkerParam
guiqwt.widgets.resizedialog.is_edit_valid,plotpy.gui.widgets.resizedialog.is_edit_valid
guiqwt.styles.AxeStyleParam,plotpy.gui.widgets.styles.AxeStyleParam
guiqwt.plot.ImageWidget,plotpy.gui.widgets.plot.PlotWidget,See `Generic PlotWidgets`_
guiqwt.styles.LineStyleItem,plotpy.gui.widgets.styles.LineStyleItem
guiqwt.io._imwrite_txt,plotpy.gui.widgets.io._imwrite_txt
guiqwt.widgets.base.BaseTransformWidget,plotpy.gui.widgets.base.BaseTransformWidget
guiqwt.styles._font_selection,plotpy.gui.widgets.styles._font_selection
guiqwt.tools.PanelTool,plotpy.gui.widgets.tools.PanelTool
guiqwt.interfaces.IItemType,plotpy.gui.widgets.interfaces.IItemType
guiqwt.image.get_plot_qrect,plotpy.gui.widgets.items.image.get_plot_qrect
guiqwt.tools.HelpTool,plotpy.gui.widgets.tools.HelpTool
guiqwt.styles.AxesShapeParam,plotpy.gui.widgets.styles.AxesShapeParam
guiqwt.image.TrImageItem,plotpy.gui.widgets.items.image.TrImageItem,see `Renamed PlotItems fields`_"
guiqwt.pyplot.pcolor,plotpy.gui.widgets.pyplot.pcolor
guiqwt.cross_section.YCrossSection,plotpy.gui.widgets.cross_section.YCrossSection
guiqwt.tools.DummySeparatorTool,plotpy.gui.widgets.tools.DummySeparatorTool
guiqwt.image.get_image_from_qrect,plotpy.gui.widgets.items.image.get_image_from_qrect
guiqwt.tools.FreeFormTool,plotpy.gui.widgets.tools.FreeFormTool
guiqwt.plot.BaseCurveWidget,plotpy.gui.widgets.plot.BasePlotWidget,See `Generic PlotWidgets`_
guiqwt.colormap.build_icon_from_cmap_name,plotpy.gui.widgets.colormap.build_icon_from_cmap_name
guiqwt.pyplot.loglog,plotpy.gui.widgets.pyplot.loglog
guiqwt.widgets.fit.FitParamDataSet,plotpy.gui.widgets.fit.FitParamDataSet
guiqwt.styles.AxisItemWidget,plotpy.gui.widgets.styles.AxisItemWidget
guiqwt.tools.ToggleTool,plotpy.gui.widgets.tools.ToggleTool
guiqwt.events.KeyEventMatch,plotpy.gui.widgets.events.KeyEventMatch
guiqwt.pyplot.imread,plotpy.gui.widgets.pyplot.imread
guiqwt.tools.PointTool,plotpy.gui.widgets.tools.PointTool
guiqwt.tools.AnnotatedCircleTool,plotpy.gui.widgets.tools.AnnotatedCircleTool
guiqwt.widgets.base.BaseTransformMixin,plotpy.gui.widgets.base.BaseTransformMixin
guiqwt.styles.SymbolItemWidget,plotpy.gui.widgets.styles.SymbolItemWidget
guiqwt.tools.EllipseTool,plotpy.gui.widgets.tools.EllipseTool
guiqwt.cross_section.VerticalCrossSectionPlot,plotpy.gui.widgets.cross_section.VerticalCrossSectionPlot
guiqwt.plot.configure_plot_splitter,plotpy.gui.widgets.plot.configure_plot_splitter
guiqwt.interfaces.IHistDataSource,plotpy.gui.widgets.interfaces.IHistDataSource
guiqwt.tools.XCursorTool,plotpy.gui.widgets.tools.XCursorTool
guiqwt.pyplot.plotyy,plotpy.gui.widgets.pyplot.plotyy
guiqwt.baseplot.BasePlot,plotpy.gui.widgets.baseplot.BasePlot,See `Generic PlotWidgets`_
guiqwt.cross_section.ObliqueCrossSectionPlot,plotpy.gui.widgets.cross_section.ObliqueCrossSectionPlot
guiqwt.plot.ImageWidgetMixin,plotpy.gui.widgets.plot.PlotWidgetMixin,See `Generic PlotWidgets`_
guiqwt.annotations.AnnotatedShape,plotpy.gui.widgets.items.annotations.AnnotatedShape
guiqwt.styles.LegendParam,plotpy.gui.widgets.styles.LegendParam
guiqwt.annotations.AnnotatedRectangle,plotpy.gui.widgets.items.annotations.AnnotatedRectangle
guiqwt.styles.XYImageParam,plotpy.gui.widgets.styles.XYImageParam
guiqwt.io.register_serializable_items,plotpy.gui.widgets.io.register_serializable_items
guiqwt.io.imread,plotpy.gui.widgets.io.imread
guiqwt.tools.ItemListPanelTool,plotpy.gui.widgets.tools.ItemListPanelTool
guiqwt.events.DragHandler,plotpy.gui.widgets.events.DragHandler
guiqwt.io._imread_txt,plotpy.gui.widgets.io._imread_txt
guiqwt.events.ZoomHandler,plotpy.gui.widgets.events.ZoomHandler
guiqwt.plot.ImageDialog,plotpy.gui.widgets.plot.PlotDialog,See `Generic PlotWidgets`_
guiqwt.styles.TrImageParam,plotpy.gui.widgets.styles.TrImageParam,See `Renamed update_curve and update_image methods`_
guiqwt.qtdesigner.create_qtdesigner_plugin,plotpy.gui.widgets.qtdesigner.create_qtdesigner_plugin
guiqwt.image.assemble_imageitems,plotpy.gui.widgets.items.image.assemble_imageitems
guiqwt.interfaces.ICSImageItemType,plotpy.gui.widgets.interfaces.ICSImageItemType
guiqwt.styles.BrushStyleItemWidget,plotpy.gui.widgets.styles.BrushStyleItemWidget
guiqwt.events.ZoomRectHandler,plotpy.gui.widgets.events.ZoomRectHandler
guiqwt.styles.update_style_attr,plotpy.gui.widgets.styles.update_style_attr
guiqwt.widgets.fit.FitParam,plotpy.gui.widgets.fit.FitParam
guiqwt.baseplot.canvas_to_axes,plotpy.gui.widgets.baseplot.canvas_to_axes
guiqwt.events.ClickHandler,plotpy.gui.widgets.events.ClickHandler
guiqwt.shapes.XRangeSelection,plotpy.gui.widgets.items.shapes.XRangeSelection
guiqwt.styles.SymbolParam,plotpy.gui.widgets.styles.SymbolParam
guiqwt.tools.export_curve_data,plotpy.gui.widgets.tools.export_curve_data
guiqwt.tools.RectangleTool,plotpy.gui.widgets.tools.RectangleTool
guiqwt.pyplot._show_if_interactive,plotpy.gui.widgets.pyplot._show_if_interactive
guiqwt.tools.SnapshotTool,plotpy.gui.widgets.tools.SnapshotTool
guiqwt.histogram.LevelsHistogram,plotpy.gui.widgets.histogram.LevelsHistogram
guiqwt.plot.ImageWindow,plotpy.gui.widgets.plot.PlotWindow,See `Generic PlotWidgets`_
guiqwt.io.load_item,plotpy.gui.widgets.io.load_item
guiqwt.pyplot._make_figure_title,plotpy.gui.widgets.pyplot._make_figure_title
guiqwt.debug.qimage_to_str,plotpy.gui.widgets.debug.qimage_to_str
guiqwt.widgets.fit.guifit,plotpy.gui.widgets.fit.guifit
guiqwt.widgets.resizedialog.ResizeDialog,plotpy.gui.widgets.resizedialog.ResizeDialog
guiqwt.histogram.ContrastAdjustment,plotpy.gui.widgets.histogram.ContrastAdjustment
guiqwt.styles.AnnotationParam,plotpy.gui.widgets.styles.AnnotationParam
guiqwt.tools.SelectTool,plotpy.gui.widgets.tools.SelectTool
guiqwt.image.compute_trimageitems_original_size,plotpy.gui.widgets.items.image.compute_trimageitems_original_size
guiqwt.styles._create_choices,plotpy.gui.widgets.styles._create_choices
guiqwt.events.RectangularSelectionHandler,plotpy.gui.widgets.events.RectangularSelectionHandler
guiqwt.tools.VCursorTool,plotpy.gui.widgets.tools.VCursorTool
guiqwt.styles.build_reverse_map,plotpy.gui.widgets.styles.build_reverse_map
guiqwt.cross_section.YCrossSectionItem,plotpy.gui.widgets.cross_section.YCrossSectionItem
guiqwt.tools.RectangularShapeTool,plotpy.gui.widgets.tools.RectangularShapeTool
guiqwt.debug.buttons_to_str,plotpy.gui.widgets.debug.buttons_to_str
guiqwt.builder.PlotItemBuilder,plotpy.gui.widgets.builder.PlotItemBuilder
guiqwt.annotations.AnnotatedSegment,plotpy.gui.widgets.items.annotations.AnnotatedSegment
guiqwt.image.RGBImageItem,plotpy.gui.widgets.items.image.RGBImageItem,see `Renamed PlotItems fields`_"
guiqwt.tools.ObliqueCrossSectionTool,plotpy.gui.widgets.tools.ObliqueCrossSectionTool
guiqwt.pyplot.yreverse,plotpy.gui.widgets.pyplot.yreverse
guiqwt.interfaces.IColormapImageItemType,plotpy.gui.widgets.interfaces.IColormapImageItemType
guiqwt.widgets.fit.FitDialog,plotpy.gui.widgets.fit.FitDialog
guiqwt.tools.CircleTool,plotpy.gui.widgets.tools.CircleTool
guiqwt.pyplot._add_colormaps,plotpy.gui.widgets.pyplot._add_colormaps
guiqwt.interfaces.IImageItemType,plotpy.gui.widgets.interfaces.IImageItemType
guiqwt.cross_section.get_plot_y_section,plotpy.gui.widgets.cross_section.get_plot_y_section
guiqwt.events.StandardKeyMatch,plotpy.gui.widgets.events.StandardKeyMatch
guiqwt.widgets.base.BaseMultipleTransformWidget,plotpy.gui.widgets.base.BaseMultipleTransformWidget
guiqwt.styles.ErrorBarParam,plotpy.gui.widgets.styles.ErrorBarParam,See `Renamed update_curve and update_image methods`_
guiqwt.tools.CopyToClipboardTool,plotpy.gui.widgets.tools.CopyToClipboardTool
guiqwt.shapes.RectangleShape,plotpy.gui.widgets.items.shapes.RectangleShape
guiqwt.tools.SaveAsTool,plotpy.gui.widgets.tools.SaveAsTool
guiqwt.io.imwrite,plotpy.gui.widgets.io.imwrite
guiqwt.io._imwrite_dcm,plotpy.gui.widgets.io._imwrite_dcm
guiqwt.shapes.PointShape,plotpy.gui.widgets.items.shapes.PointShape
guiqwt.styles.Histogram2DParam,plotpy.gui.widgets.styles.Histogram2DParam
guiqwt.curve.PolygonMapItem,plotpy.gui.widgets.items.curve.PolygonMapItem
guiqwt.tools.AnnotatedObliqueRectangleTool,plotpy.gui.widgets.tools.AnnotatedObliqueRectangleTool
guiqwt.styles.ShapeParam,plotpy.gui.widgets.styles.ShapeParam
guiqwt.tools.OpenFileTool,plotpy.gui.widgets.tools.OpenFileTool
guiqwt.image.ImageFilterItem,plotpy.gui.widgets.items.image.ImageFilterItem,see `Renamed PlotItems fields`_"
guiqwt.debug.qimage_format,plotpy.gui.widgets.debug.qimage_format
guiqwt.image.to_bins,plotpy.gui.widgets.items.image.to_bins
guiqwt.styles.MaskedImageParam,plotpy.gui.widgets.styles.MaskedImageParam,See `Renamed update_curve and update_image methods`_
guiqwt.tools.PrintTool,plotpy.gui.widgets.tools.PrintTool
guiqwt.panels.PanelWidget,plotpy.gui.widgets.panels.PanelWidget
guiqwt.cross_section.XCrossSectionPlot,plotpy.gui.widgets.cross_section.XCrossSectionPlot
guiqwt.interfaces.IStatsImageItemType,plotpy.gui.widgets.interfaces.IStatsImageItemType
guiqwt.shapes.SegmentShape,plotpy.gui.widgets.items.shapes.SegmentShape
guiqwt.pyplot.plot,plotpy.gui.widgets.pyplot.plot
guiqwt.widgets.base.BaseTransformDialog,plotpy.gui.widgets.base.BaseTransformDialog
guiqwt.styles.RGBImageParam,plotpy.gui.widgets.styles.RGBImageParam,See `Renamed update_curve and update_image methods`_
guiqwt.styles.CurveParam_MS,plotpy.gui.widgets.styles.CurveParam_MS
guiqwt.cross_section.compute_oblique_section,plotpy.gui.widgets.cross_section.compute_oblique_section
guiqwt.histogram.hist_range_threshold,plotpy.gui.widgets.histogram.hist_range_threshold
guiqwt.pyplot.Figure,plotpy.gui.widgets.pyplot.Figure
guiqwt.styles.XYImageParam_MS,plotpy.gui.widgets.styles.XYImageParam_MS
guiqwt.events.MenuHandler,plotpy.gui.widgets.events.MenuHandler
guiqwt.cross_section.ObliqueCrossSectionItem,plotpy.gui.widgets.cross_section.ObliqueCrossSectionItem
guiqwt.interfaces.IDecoratorItemType,plotpy.gui.widgets.interfaces.IDecoratorItemType
guiqwt.io.item_class_from_name,plotpy.gui.widgets.io.item_class_from_name
guiqwt.geometry.rotate,plotpy.gui.widgets.geometry.rotate
guiqwt.baseplot.axes_to_canvas,plotpy.gui.widgets.baseplot.axes_to_canvas
guiqwt.widgets.fit.FitWidgetMixin,plotpy.gui.widgets.fit.FitWidgetMixin
guiqwt.events.UndoMoveObject,plotpy.gui.widgets.events.UndoMoveObject
guiqwt.styles.TextStyleItem,plotpy.gui.widgets.styles.TextStyleItem
guiqwt.tools.FilterTool,plotpy.gui.widgets.tools.FilterTool
guiqwt.widgets.fliprotate.FlipRotateWidget,plotpy.gui.widgets.fliprotate.FlipRotateWidget
guiqwt.shapes.PolygonShape,plotpy.gui.widgets.items.shapes.PolygonShape
guiqwt.tools.OCSPanelTool,plotpy.gui.widgets.tools.OCSPanelTool
guiqwt.io.FileType,plotpy.gui.widgets.io.FileType
guiqwt.styles.RGBImageParam_MS,plotpy.gui.widgets.styles.RGBImageParam_MS
guiqwt.tools.edit_curve_data,plotpy.gui.widgets.tools.edit_curve_data
guiqwt.styles.MaskedImageParam_MS,plotpy.gui.widgets.styles.MaskedImageParam_MS
guiqwt.curve.ItemListWidget,plotpy.gui.widgets.baseplot.ItemListWidget
guiqwt.widgets.rotatecrop.RotateCropMixin,plotpy.gui.widgets.rotatecrop.RotateCropMixin
guiqwt.cross_section.get_plot_average_y_section,plotpy.gui.widgets.cross_section.get_plot_average_y_section
guiqwt.tools.save_snapshot,plotpy.gui.widgets.tools.save_snapshot
guiqwt.shapes._no_null_vector,plotpy.gui.widgets.items.shapes._no_null_vector
guiqwt.tools.BaseCursorTool,plotpy.gui.widgets.tools.BaseCursorTool
guiqwt.tools.RectangularActionTool,plotpy.gui.widgets.tools.RectangularActionTool
guiqwt.tools.AnnotatedEllipseTool,plotpy.gui.widgets.tools.AnnotatedEllipseTool
guiqwt.styles.AxisItem,plotpy.gui.widgets.styles.AxisItem
guiqwt.tools.AboutTool,plotpy.gui.widgets.tools.AboutTool
guiqwt.styles.ImageParam_MS,plotpy.gui.widgets.styles.ImageParam_MS
guiqwt.image.Histogram2DItem,plotpy.gui.widgets.items.image.Histogram2DItem
guiqwt.styles.GridParam,plotpy.gui.widgets.styles.GridParam
guiqwt.tools.AntiAliasingTool,plotpy.gui.widgets.tools.AntiAliasingTool
guiqwt.tools.MultiLineTool,plotpy.gui.widgets.tools.MultiLineTool
guiqwt.widgets.fit.add_fitparam_widgets_to,plotpy.gui.widgets.fit.add_fitparam_widgets_to
guiqwt.events.ObjectHandler,plotpy.gui.widgets.events.ObjectHandler
guiqwt.tools.CrossSectionTool,plotpy.gui.widgets.tools.CrossSectionTool
guiqwt.widgets.fliprotate.FlipRotateDialog,plotpy.gui.widgets.fliprotate.FlipRotateDialog
guiqwt.tools.SaveItemsTool,plotpy.gui.widgets.tools.SaveItemsTool
guiqwt.tools.SnapshotParam,plotpy.gui.widgets.tools.SnapshotParam
guiqwt.geometry.scale,plotpy.gui.widgets.geometry.scale
guiqwt.plot.SubplotWidget,plotpy.gui.widgets.plot.SubplotWidget
